Company,Company Code,Company Type,FCC SITE ID,Lattitude,Longitude,Property Address,County,City,Land Owned or Leased,Lessor/Site Owner,Map,Group,Parcel,Height,Type
"Crown Castle USA, LLC",WM000330,WM,1037104,35° 46'  12'',-89° 30'  36'',Coffee shop Road and Rt. 209 (2000 ft. east of int. of ),Lauderdale,Outside,Leased,"Crain, Bernice & Gladys",071,,060.00,285,guyed
"Crown Castle USA, LLC",WM000330,WM,1229190,35° 39'  36'',-89° 35'  60'',Cooper Creek Road 544,Lauderdale,Outside,Leased,"Hendren,  Nevel & Vivian",124,,015.00,310,guyed
"Crown Castle USA, LLC",WM000330,WM,1211395,35° 51'  36'',-89° 28'  12'',Needmore Road East 625,Lauderdale,Outside,Leased,"Steelman, Robert C. & Morgan ",040,,010.00,350,guyed
"Crown Castle USA, LLC",WM000330,WM,1043606,35° 43'  12'',-89° 30'  0'',Hwy 19E 2730 ,Lauderdale,Ripley,Leased,"Shoemake, Lynn & Maragret",100,,025.00,400,guyed
"Crown Castle USA, LLC",WM000330,WM,1210324,35° 42'  36'',-89° 33'  36'',Williams-Switch Road 195,Lauderdale,Ripley,Leased,"Mills, Demetra Juanita ",101,,060.00,250,monopole
"Crown Castle USA, LLC",WM000330,WM,1043620,35° 25'  12'',-87° 16'  48'',Old Hwy 43 154,Lawrence,Outside,Leased,"Smith, Pamela",007,,111.00,400,guyed
"Crown Castle USA, LLC",WM000330,WM,1037091,35° 13'  48'',-87° 21'  36'',Old Powerhouse Road 380 ,Lawrence,Outside,Leased,"Kelsey, Troy & Vernon",089,,011.02,285,guyed
"Crown Castle USA, LLC",WM000330,WM,1037093,35° 32'  60'',-87° 32'  60'',Vine Street 108,Lewis,Hohenwald,OWNED,"Crown Castle USA, LLC",042A,B,002.01,290,lattice
"Crown Castle USA, LLC",WM000330,WM,1043617,35° 32'  60'',-87° 32'  24'',Zimmerman St(Charles Braden Hinson Road-CAAS) 103 ,Lewis,Outside,Leased,"Hinson, Braden D. Joyce F. & Charles R.",042,,002.00,400,guyed
"Crown Castle USA, LLC",WM000330,WM,1037746,35° 5'  24'',-86° 36'  36'',Camargo Road 109,Lincoln,Outside,Leased,"Babcock, W. M.",116,,024.00,285,guyed
"Crown Castle USA, LLC",WM000330,WM,1043405,35° 8'  60'',-86° 32'  24'',Chenault Ford Road (Thorton Taylor Pkwy),Lincoln,Outside,Leased,"AT & T Mobility, LLC",080,,023.02,300,guyed
"Crown Castle USA, LLC",WM000330,WM,99,35° 17'  24'',-86° 35'  24'',Cold Springs Road 346 ,Lincoln,Outside,Leased,"Wells, Robert & Karen",012,,010.01,180,lattice
"Crown Castle USA, LLC",WM000330,WM,1229387,35° 8'  24'',-86° 33'  36'',Eldad Road 44,Lincoln,Outside,Leased,Norris Realty,080,,031.00,300,guyed
"Crown Castle USA, LLC",WM000330,WM,1059924,35° 14'  24'',-86° 35'  24'',Icy Bank Road 85 ,Lincoln,Outside,Leased,"Porter, Timothy & Connie",037,,015.00,280,guyed
"Crown Castle USA, LLC",WM000330,WM,1001635,35° 6'  0'',-86° 24'  0'',Winchester Hwy 2668 ,Lincoln,Outside,Leased,"Halcomb, David & Margaret",111,,031.00,354,
"Crown Castle USA, LLC",WM000330,WM,99,35° 52'  12'',-84° 18'  36'',Buttermilk Road 6998 ,Loudon,Outside,Leased,"Lockett, Sandra",005,,023.00,185,microwave
"Crown Castle USA, LLC",WM000330,WM,1226081,35° 37'  12'',-84° 12'  36'',East Coast Tellico Parkway 3400,Loudon,Outside,Leased,Tellico Resevoir TRDA,083,,016.00,280,lattice
"Crown Castle USA, LLC",WM000330,WM,99,35° 47'  60'',-84° 12'  0'',Fox Hunters Road 1000,Loudon,Outside,Leased,Martel Utility District,022,,015.00,160,lattice
"Crown Castle USA, LLC",WM000330,WM,1043655,35° 47'  60'',-84° 18'  36'',Hubbard Road  5027,Loudon,Outside,Leased,"Ervin, William G.",019,,080.00,276,monopole
"Crown Castle USA, LLC",WM000330,WM,99,35° 47'  60'',-84° 18'  36'',Hubbard Road 5027 ,Loudon,Outside,Leased,"Ervin, William G.",019,,080.00,185,lattice
"Crown Castle USA, LLC",WM000330,WM,1232028,35° 50'  24'',-84° 20'  24'',Hwy 70 South 1210,Loudon,Outside,Leased,"Rankin, James B. & Lela",009,,143.00,275,lattice
"Crown Castle USA, LLC",WM000330,WM,1232240,35° 42'  0'',-84° 12'  36'',Hwy 95 N. 27405,Loudon,Outside,Leased,"Miller, George II & Tammy",051,,052.00,275,monopole
"Crown Castle USA, LLC",WM000330,WM,1034745,35° 40'  12'',-84° 18'  36'',"Markwood Road, Unit 2 3899 ",Loudon,Outside,Leased,"Ritchey, Carl & Wanda",067,,074.00,270,h type
"Crown Castle USA, LLC",WM000330,WM,1230312,35° 39'  36'',-84° 14'  24'',Teeters Road 900,Loudon,Outside,Leased,"Huddleston, Phillip M.",069,,024.00,200,lattice
"Crown Castle USA, LLC",WM000330,WM,1043652,35° 40'  48'',-84° 25'  48'',Washington Pike Road 5854-B ,Loudon,Outside,Leased,"Oody, Steve",065,,007.00,150,monopole
"Crown Castle USA, LLC",WM000330,WM,1037079,36° 30'  36'',-85° 59'  24'',Days Road 1910 ,Macon,Outside,Leased,"Scurlock, Hollis & Hattie",060,,046.02,350,lattice
"Crown Castle USA, LLC",WM000330,WM,1214113,36° 32'  24'',-86° 12'  36'',Lambert Lane 195 ,Macon,Outside,Leased,"Ward, Robert L. ",054,,009.11,300,lattice
"Crown Castle USA, LLC",WM000330,WM,1022219,35° 43'  48'',-88° 43'  48'',Ashport Road 2852 ,Madison,Jackson,Leased,"Haskins, Robert & Ruth",024,,028.02,286,monopole
"Crown Castle USA, LLC",WM000330,WM,99,35° 39'  36'',-88° 50'  60'',Carriage House Dr 558A ,Madison,Jackson,Leased,"Wallace, James H.",055K,C,003.01,184,guyed
"Crown Castle USA, LLC",WM000330,WM,1058843,35° 33'  36'',-88° 48'  36'',Case Drive 40,Madison,Jackson,Leased,"Spitzer, Billy W.",109J,A,006.00,220,monopole
"Crown Castle USA, LLC",WM000330,WM,1203138,35° 37'  48'',-88° 50'  60'',Commerce Center Circle 202 (Circle Drive ),Madison,Jackson,OWNED,"Crown Castle USA, LLC/Pinnacle Towers ",066N,G,009.01,190,monopole
"Crown Castle USA, LLC",WM000330,WM,1043608,35° 34'  12'',-88° 49'  12'',Harts Bridge Road West 104 ,Madison,Jackson,Leased,"Batcher, Mel L.",109A,A,024.02,280,lattice
"Crown Castle USA, LLC",WM000330,WM,1218365,35° 38'  24'',-88° 49'  12'',Highland Avenue North 1304,Madison,Jackson,Leased,"Baker, Kenneth & Glenda",065P,C,025.00,150,monopole
"Crown Castle USA, LLC",WM000330,WM,99,35° 40'  48'',-88° 52'  12'',Hope Road 119,Madison,Jackson,Leased,Union University,044,,055.00,150,lattice
"Crown Castle USA, LLC",WM000330,WM,99,35° 37'  48'',-88° 50'  24'',Hwy 45 Bypass 1000A ,Madison,Jackson,Leased,"Deaton, Gary",077C,A,023.00,175,monopole
"Crown Castle USA, LLC",WM000330,WM,1226506,35° 38'  24'',-88° 46'  12'',North Parkway 2230,Madison,Jackson,Leased,"Cox, Flint & Kay",064,,078.00,195,guyed
"Crown Castle USA, LLC",WM000330,WM,99,35° 38'  60'',-88° 47'  24'',North Pkwy 1809 (Dr D F Wright),Madison,Jackson,Leased,Dement Construction Co.,065,,039.01,180,monopole
"Crown Castle USA, LLC",WM000330,WM,1061794,35° 39'  36'',-88° 52'  48'',Old Bells Hwy 2493,Madison,Jackson,Leased,"RBM Towers, Inc.",054,,036.03,240,monopole
"Crown Castle USA, LLC",WM000330,WM,1065343,35° 39'  36'',-88° 49'  48'',Old Hickory Blvd 87 ,Madison,Jackson,Leased,Oak Hill Shopping Center,055M,E,001.03,188,lattice
"Crown Castle USA, LLC",WM000330,WM,99,35° 37'  12'',-88° 48'  36'',Orleans St 420 (350 Royal St N-CAAS) 420 East ,Madison,Jackson,Leased,Distributors Investment Co.,078J,U,007.00,180,monopole
"Crown Castle USA, LLC",WM000330,WM,1037094,35° 38'  60'',-88° 47'  60'',Parkway 1520 N. ,Madison,Jackson,OWNED,"Crown Castle USA, LLC",065,,067.00,285,guyed
"Crown Castle USA, LLC",WM000330,WM,1213905,35° 40'  12'',-88° 49'  48'',Ridgecrest Road 59,Madison,Jackson,OWNED,"Crown Castle USA, LLC/Tower Ventures III",056H,A,003.00,195,monopole
"Crown Castle USA, LLC",WM000330,WM,1202739,35° 42'  0'',-88° 51'  36'',Walker Road 820,Madison,Jackson,OWNED,"Crown Castle USA, LLC/Global Signal Acquistions",044B,D,001.01,150,monopole
"Crown Castle USA, LLC",WM000330,WM,1209869,35° 36'  36'',-88° 40'  48'',Beech Bluff 3650,Madison,Outside,Leased,"Shady Acres, Inc.",084,,026.00,250,guyed
"Crown Castle USA, LLC",WM000330,WM,1037092,35° 31'  48'',-88° 46'  12'',Bond Cemetary Road,Madison,Outside,Leased,"Haynes, Jeff Lynn",114,,015.00,285,monopole
"Crown Castle USA, LLC",WM000330,WM,1043610,35° 36'  36'',-89° 1'  12'',Brownsville Hwy (Hwy 70 W-CAAS) 4567 ,Madison,Outside,Leased,"Dougan, Susie",074,,055.00,400,guyed
"Crown Castle USA, LLC",WM000330,WM,1063047,35° 46'  12'',-88° 50'  24'',Fesmire Road 89 ,Madison,Outside,Leased,"Allen, Sidney",012,,066.00,227,lattice
"Crown Castle USA, LLC",WM000330,WM,1008116,35° 46'  12'',-88° 50'  24'',Green Road 136 ( Hwy 45 322),Madison,Outside,Leased,"Hill, James R.",012,,039.00,250,guyed
"Crown Castle USA, LLC",WM000330,WM,1010364,35° 42'  36'',-88° 37'  48'',Hwy 412 East 1520 ,Madison,Outside,Leased,"Middleton, Randy & Brenda",038,,022.00,285,lattice
"Crown Castle USA, LLC",WM000330,WM,1043596,35° 43'  48'',-88° 50'  60'',Hwy 45 North 4355,Madison,Outside,Leased,"McLemore, William R. (B & M Storage, LLC)",027,,047.00,330,lattice
"Crown Castle USA, LLC",WM000330,WM,1041179,35° 39'  36'',-88° 45'  36'',Hwy 70 East 1942 ,Madison,Outside,Leased,"Boren, Aaron Lee",057,,039.00,300,guyed
"Crown Castle USA, LLC",WM000330,WM,1227620,35° 37'  12'',-88° 45'  0'',Leepers lane 109,Madison,Outside,Leased,"Wadley, Luke",079,,022.00,250,monopole
"Crown Castle USA, LLC",WM000330,WM,1214760,35° 38'  24'',-88° 55'  48'',McCleish Road 258 ,Madison,Outside,Leased,"Tall Oaks Farms, LP",068,,005.00,190,monopole
"Crown Castle USA, LLC",WM000330,WM,1065337,35° 38'  60'',-88° 54'  36'',McCleish Road 464 ,Madison,Outside,Leased,"Sq. Holdings, LLC.",067,,001.00,228,lattice
"Crown Castle USA, LLC",WM000330,WM,1207506,35° 28'  48'',-88° 50'  24'',Medon-Malesus Road 811,Madison,Outside,Leased,"Flanagan, Jerry &  Nannie ",142,,040.00,250,lattice
"Crown Castle USA, LLC",WM000330,WM,1042348,35° 42'  0'',-88° 45'  0'',New Deal Road 450 ,Madison,Outside,OWNED,"Crown Castle USA, LLC/Pinnacle Towers ",035,,047.03,600,monopole
"Crown Castle USA, LLC",WM000330,WM,1065336,35° 42'  36'',-88° 55'  48'',Old Bells Hwy 822 ,Madison,Outside,Leased,"Stoneciphor, Lowell ",031,,062.03,225,monopole
"Crown Castle USA, LLC",WM000330,WM,99,35° 37'  12'',-88° 46'  12'',Paul Coffman 2372 (2838 Industrial Access Road),Madison,Outside,Leased,Hillcrest Baptist Church,079,,019.02,150,lattice
"Crown Castle USA, LLC",WM000330,WM,1001821,35° 34'  12'',-88° 51'  36'',Steam Mill Ferry Road 590 ,Madison,Outside,OWNED,"Crown Castle Towers 09, LLC",099,,126.00,125,lattice
"Crown Castle USA, LLC",WM000330,WM,1209898,35° 42'  36'',-88° 40'  12'',Stewart Rd 611,Madison,Outside,Leased,"Alexander, Carolyn  (life estate)",040,,005.00,250,guyed
"Crown Castle USA, LLC",WM000330,WM,1207507,35° 30'  0'',-88° 45'  0'',Stone Road 257,Madison,Outside,Leased,Sertoma Youth Town of Jackson,144,,008.00,250,monopole
"Crown Castle USA, LLC",WM000330,WM,1043613,35° 40'  48'',-88° 45'  36'',Watson Road 269 ,Madison,Outside,Leased,"Glover, Robert & Barbara",042,,048.00,280,lattice
"Crown Castle USA, LLC",WM000330,WM,1055885,35° 6'  0'',-85° 45'  36'',William B. Martin Road 510 ,Marion,Orme,Leased,"Carter, Daniel C.",093,,032.08,200,lattice
"Crown Castle USA, LLC",WM000330,WM,1038655,35° 0'  0'',-85° 30'  0'',Aetna Mountain Road 1105 ,Marion,Outside,Leased,"Raines Jr., Marshall A.",151,,011.04,233,lattice
"Crown Castle USA, LLC",WM000330,WM,1043397,35° 5'  24'',-85° 21'  36'',Cumberland Road 1375 ,Marion,Outside,Leased,Bickerstaff Family Trust,102,,004.10,250,lattice
"Crown Castle USA, LLC",WM000330,WM,1029793,35° 2'  24'',-85° 43'  48'',Pittsburg Mountain Road Hwy 156 (South),Marion,Outside,Leased,"Coffman, Anna Lee",134,,005.05,285,lattice
"Crown Castle USA, LLC",WM000330,WM,1037134,35° 6'  0'',-85° 34'  12'',Princess (Francis) Springs Rd 785,Marion,Outside,OWNED,"Crown Castle USA, LLC",097,,048.01,185,lattice
"Crown Castle USA, LLC",WM000330,WM,1056208,35° 2'  24'',-85° 44'  24'',South Pittsburg Mountain Road Hwy 156,Marion,Outside,Leased,"Thomas, Lois (Hawkins, Estelle EST.)",134,,006.02,280,lattice
"Crown Castle USA, LLC",WM000330,WM,1202694,35° 13'  12'',-85° 49'  48'',Wells Street 355,Marion,Outside,Leased,"Mounteagle Mountain Towers, In",040,,003.31,265,lattice
"Crown Castle USA, LLC",WM000330,WM,1229588,35° 27'  36'',-86° 47'  24'',5th Avenue North 923,Marshall,Lewisburg,Leased,City of Lewisburg,064A,C,074.00,285,lattice
"Crown Castle USA, LLC",WM000330,WM,1229441,35° 19'  48'',-86° 52'  48'',Blue Creek Road (Charles Thomas Road) ,Marshall,Outside,Leased,"Smith, Cullen & Patty",107,,002.00,400,not given
"Crown Castle USA, LLC",WM000330,WM,99,35° 21'  36'',-86° 54'  0'',Carl Fox Road 2730 ,Marshall,Outside,Leased,"Kendall, David J.",090,,023.00,180,guyed
"Crown Castle USA, LLC",WM000330,WM,1219291,35° 29'  24'',-86° 50'  24'',Ewing Road 1697,Marshall,Outside,Leased,"Liggett, John T.",050,,142.00,100,lattice
"Crown Castle USA, LLC",WM000330,WM,1037745,35° 22'  48'',-86° 45'  36'',Gills Chapel Road 90,Marshall,Outside,Leased,"Chapman, Ralph L.",086,,050.00,280,monopole
"Crown Castle USA, LLC",WM000330,WM,1228398,35° 28'  48'',-86° 53'  24'',Ledford Road 2650 ,Marshall,Outside,Leased,"Kennon, Emmett",055,,026.00,300,lattice
"Crown Castle USA, LLC",WM000330,WM,1043404,35° 22'  48'',-86° 45'  36'',Monte Murray Road 2301 ,Marshall,Outside,Leased,"McDaniel, Christopher",086,,054.00,300,lattice
"Crown Castle USA, LLC",WM000330,WM,1201471,35° 27'  36'',-86° 49'  12'',Old Columbia Road 1880,Marshall,Outside,Leased,"Liggett, Joe B. & Talitha",091,,041.00,280,guyed
"Crown Castle USA, LLC",WM000330,WM,1045596,35° 23'  60'',-86° 52'  48'',Wilson Road 1860(Simmons Ridge Road),Marshall,Outside,Leased,"Rodgers, Charles",077,,032.00,285,guyed
"Crown Castle USA, LLC",WM000330,WM,1037740,35° 37'  12'',-87° 2'  24'',Armstrong Street 604 ,Maury,Columbia,Leased,Middle Tenn. Broadcasting,089M,A,005.00,340,guyed
"Crown Castle USA, LLC",WM000330,WM,99,35° 36'  36'',-87° 2'  24'',High Street 904,Maury,Columbia,Leased,"Bellsouth Telecommunications, Inc.",110D,H,024.00,143,lattice
"Crown Castle USA, LLC",WM000330,WM,1205701,35° 42'  36'',-87° 0'  0'',Butler Road 3027 ,Maury,Outside,Leased,"Butler, Joe B. &  Emily D.",041,,033.00,349,lattice
"Crown Castle USA, LLC",WM000330,WM,1032998,35° 37'  48'',-86° 55'  12'',Cranford Hollow Road  (Bear Creek Pike 1254),Maury,Outside,Leased,"Richardson, Micheal  M.D.",092,,021.00,280,guyed
"Crown Castle USA, LLC",WM000330,WM,1043392,35° 37'  48'',-86° 55'  48'',Cranford Hollow Road 1239,Maury,Outside,Leased,"Horne, Jor & William Sargent & Jerry Lovett",092,,025.01,400,guyed
"Crown Castle USA, LLC",WM000330,WM,1202423,35° 40'  12'',-87° 0'  0'',East of Hwy 31 South,Maury,Outside,Leased,"Powell, Patrick O. & Jean C.",066,,036.00,195,guyed
"Crown Castle USA, LLC",WM000330,WM,1037741,35° 33'  36'',-87° 15'  36'',Hwy 166 North 1670 ,Maury,Outside,Leased,"Barker, James B.",128,,025.00,350,microwave
"Crown Castle USA, LLC",WM000330,WM,1224487,35° 28'  48'',-87° 15'  36'',Hwy 43 8436  (Old Lewisburg Road),Maury,Outside,Leased,"Prime land, LLC",171,,001.00,280,guyed
"Crown Castle USA, LLC",WM000330,WM,1037742,35° 31'  48'',-86° 54'  0'',I-65/SR 50 Inter (0.85 mi. N of),Maury,Outside,Leased,"Tankersley, Tommy",144,,022.00,285,monopole
"Crown Castle USA, LLC",WM000330,WM,99,35° 38'  60'',-86° 58'  12'',Northridge Road,Maury,Outside,OWNED,"Crown Castle USA, LLC/Pinnacle Towers",074,,033.33,180,guyed
"Crown Castle USA, LLC",WM000330,WM,99,35° 42'  36'',-87° 2'  60'',Theta Pike Rd,Maury,Outside,Leased,"Bellsouth Telecommunications, Inc.",053,,013.01,125,lattice
"Crown Castle USA, LLC",WM000330,WM,1213929,35° 46'  12'',-87° 7'  48'',Woolard Road 3178 ,Maury,Outside,Leased,"Huey, Walker & Betty Jean",021,,036.00,300,monopole
"Crown Castle USA, LLC",WM000330,WM,1264538,35° 26'  24'',-84° 34'  48'',Morningview Rd (Hillside),McMinn,Athens,OWNED,"Crown Castle USA, LLC/Pinnacle Towers",057P,C,011.00,185,lattice
"Crown Castle USA, LLC",WM000330,WM,1037106,35° 26'  24'',-84° 39'  36'',County Road 131 177 ,McMinn,Outside,Leased,"Cate, Kenneth J. & Elsie M.",055,,076.00,230,lattice
"Crown Castle USA, LLC",WM000330,WM,1043666,35° 28'  12'',-84° 37'  12'',County Road 197 280 ,McMinn,Outside,Leased,"Curtis, Billy Dwight",047,,223.00,276,lattice
"Crown Castle USA, LLC",WM000330,WM,1041568,35° 21'  0'',-84° 46'  12'',County Road 28 ,McMinn,Outside,OWNED,"Crown Castle USA, LLC",102,,003.00,185,lattice
"Crown Castle USA, LLC",WM000330,WM,1043651,35° 33'  36'',-84° 32'  60'',County Road 319 644,McMinn,Outside,Leased,"Hashe, Norbert",020,,019.00,276,lattice
"Crown Castle USA, LLC",WM000330,WM,99,35° 8'  60'',-88° 32'  24'',Hwy 142 1522,McNairy,Outside,Leased,"Ashe, Richard",099,,023.72,195,not given
"Crown Castle USA, LLC",WM000330,WM,1057499,35° 15'  0'',-88° 24'  0'',Industrial Park Road 320A (Maple Street),McNairy,Outside,Leased,Aqua Glass Corp.,053,,013.01,400,h type
"Crown Castle USA, LLC",WM000330,WM,1037087,35° 12'  36'',-88° 34'  48'',Murray School Road 1400 ,McNairy,Outside,Leased,"Maxedon, Bill",069,,020.06,285,guyed
"Crown Castle USA, LLC",WM000330,WM,1043600,35° 10'  48'',-88° 33'  36'',Purdy Road 1190 (Old Purdy Poorhouse Rd),McNairy,Outside,Leased,"Rowsey, Jimmy",079,,017.02,400,guyed
"Crown Castle USA, LLC",WM000330,WM,1002441,35° 4'  12'',-88° 32'  60'',Sutton Drive 261 (Hwy 57 118),McNairy,Outside,Leased,"Armstrong, Billy & Nell",130,,074.00,400,guyed
"Crown Castle USA, LLC",WM000330,WM,1232073,35° 31'  12'',-84° 46'  48'',Legg Hollow Road 655,Meigs,Outside,OWNED,"Crown Castle USA, LLC",043,,004.00,190,h type
"Crown Castle USA, LLC",WM000330,WM,1037755,35° 35'  24'',-84° 16'  48'',Gun Ridge Road (145 Frank Road),Monroe,Outside,OWNED,"Crown Castle USA, LLC",027,,074.06,290,lattice
"Crown Castle USA, LLC",WM000330,WM,1032997,35° 37'  12'',-84° 28'  48'',Oakland Rd So 542,Monroe,Outside,Leased,"Allison, Shelby Diann & Johnny",015,,013.00,285,monopole
"Crown Castle USA, LLC",WM000330,WM,1037749,35° 31'  12'',-84° 27'  0'',Pumpkin Hollow Road 226 ,Monroe,Outside,Leased,"Robinson (Roy, Carrie E. etal) ",055,,008.03,090,lattice
"Crown Castle USA, LLC",WM000330,WM,1040662,36° 35'  24'',-87° 16'  12'',Alfred Thun Road 590,Montgomery,Clarksville,OWNED,"Crown Castle USA, LLC",033,,014.08,185,lattice
"Crown Castle USA, LLC",WM000330,WM,1036607,36° 34'  48'',-87° 25'  12'',Cunningham Road 231 ,Montgomery,Clarksville,Leased,Park Lane Church of the Nazare,043,,002.01,185,guyed
"Crown Castle USA, LLC",WM000330,WM,1016949,36° 30'  36'',-87° 16'  12'',Hwy 76 170B,Montgomery,Clarksville,Leased,"Johnson III, Rufus S. Trustee",081,,016.08,221,monopole
"Crown Castle USA, LLC",WM000330,WM,1218326,36° 35'  24'',-87° 24'  36'',Leonard Road 21 ,Montgomery,Clarksville,Leased,"Kimbrough, Ben",030J,C,021.00,177,lattice
"Crown Castle USA, LLC",WM000330,WM,1044565,36° 31'  48'',-87° 21'  36'',Madison Street 417,Montgomery,Clarksville,Leased,"Bellsouth Telecommunications, Inc.",066K,A,014.00,104,monopole
"Crown Castle USA, LLC",WM000330,WM,1043961,36° 31'  12'',-87° 20'  60'',Martin Street 933 ,Montgomery,Clarksville,OWNED,"Crown Castle USA, LLC/Pinnacle Towers",079C,C,047.00,280,h type
"Crown Castle USA, LLC",WM000330,WM,1043408,36° 35'  24'',-87° 20'  24'',Needmore Road 871 ,Montgomery,Clarksville,Leased,"Wall, Buford Farms, LLC",031,,022.01,280,monopole
"Crown Castle USA, LLC",WM000330,WM,1040661,36° 35'  24'',-87° 20'  24'',Needmore Road 945,Montgomery,Clarksville,Leased,"Kennedy, Reber P. Jr.",031L,A,005.00,280,lattice
"Crown Castle USA, LLC",WM000330,WM,1037757,36° 30'  0'',-87° 20'  60'',New Ashland City Road 1371 ,Montgomery,Clarksville,Leased,K & K PARTNERSHIP,079K,A,001.01,284,lattice
"Crown Castle USA, LLC",WM000330,WM,1024909,36° 35'  24'',-87° 20'  60'',Tolliver Court 2755,Montgomery,Clarksville,Leased,"Kennedy, Reber P. Jr.",031,,032.02,336,monopole
"Crown Castle USA, LLC",WM000330,WM,1042346,36° 25'  48'',-87° 25'  12'',Attaway Road Box 1275 ,Montgomery,Outside,Leased,"Haynes, Mabel Y.",113,,060.02,480,lattice
"Crown Castle USA, LLC",WM000330,WM,1307540,36° 32'  24'',-87° 31'  48'',Dover Road 3616 (3016 Woodlawn),Montgomery,Outside,Leased,"Sleigh, Samuel",051,,020.00,200,monopole
"Crown Castle USA, LLC",WM000330,WM,1040657,36° 31'  12'',-87° 10'  48'',Drake Raod 3803 (Trough Sprgs Road),Montgomery,Outside,Leased,"Childers, Frank",062,,032.01,280,not given
"Crown Castle USA, LLC",WM000330,WM,1024908,36° 29'  24'',-87° 15'  0'',Excell Road 315 ,Montgomery,Outside,Leased,Weo Towers (Joe Streetman),088,,054.02,340,not given
"Crown Castle USA, LLC",WM000330,WM,99,36° 37'  48'',-87° 13'  12'',Guthrie Hwy 4666,Montgomery,Outside,Leased,"Castleberry, Elizabeth",015,,001.01,190,monopole
"Crown Castle USA, LLC",WM000330,WM,99,36° 22'  48'',-87° 26'  24'',Hwy 13 1345,Montgomery,Outside,Leased,"Black, Gary & Kay",141,,018.00,189,monopole
"Crown Castle USA, LLC",WM000330,WM,1229900,36° 23'  24'',-87° 22'  48'',Hwy 48 4346,Montgomery,Outside,Leased,"Morgan, Cecil",133,,122.00,399,monopole
"Crown Castle USA, LLC",WM000330,WM,1220727,36° 24'  36'',-87° 12'  36'',Jarrell Ridge Road 2350 ,Montgomery,Outside,Leased,"Ladd, Bobby E. & Betty F.",126,,047.01,300,monopole
"Crown Castle USA, LLC",WM000330,WM,99,36° 31'  48'',-87° 29'  24'',Jim Taylor Road 2907,Montgomery,Outside,Leased,"Griffey, Shelley",069,,027.05,180,lattice
"Crown Castle USA, LLC",WM000330,WM,1044571,36° 27'  0'',-87° 9'  36'',Oak Plains Road  550,Montgomery,Outside,Leased,"Bellsouth Telecommunications, Inc.",108,,006.00,198,guyed
"Crown Castle USA, LLC",WM000330,WM,1043372,36° 32'  60'',-87° 15'  0'',Powell Road 1945,Montgomery,Outside,Leased,"Killebrew, John",057,,109.02,280,monopole
"Crown Castle USA, LLC",WM000330,WM,1213859,36° 4'  48'',-84° 31'  12'',Basler Road 112 ,Moore,Outside,Leased,"Sherril, Johnny R. & Saundra E.",109,,037.08,275,guyed
"Crown Castle USA, LLC",WM000330,WM,1205709,35° 16'  48'',-86° 21'  36'',Tanyard Hill Road 926 ,Moore,Outside,Leased,"Tucker, Howard C. & Margaret A.",032,,014.02,349,monopole
"Crown Castle USA, LLC",WM000330,WM,1213285,36° 2'  24'',-84° 24'  0'',Knoxville Hwy 6044 ,Morgan,Outside,Leased,"White, Charles R. & Linda Sue",132,,043.01,275,not given
